country_iso3,country_iso2,country_name_cn,country_name_en,region,feedback_tier,metric_id,metric_name_cn,dimension,value,unit,reference_year,period_start,period_end,source_id,source_url,accessed_at,direct_or_proxy,estimate_status,quality_grade,coverage_note,method_note
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,claude_country_usage_index,Claude 国家使用指数,AI成熟度,,指数,,,,,,,平台代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,ai_readiness_secondary_score,AI 准备度二级评分,AI成熟度,,0–100或源内分数,,,,,,,综合代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,cowork_product_available,Cowork 产品可用性,产品供给,,0/1/部分,,,,,,,直接,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,direct_competitor_count,直接竞品数量,产品供给,,个,,,,,,,派生,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,entry_price_usd_month,个人入门月价,产品供给,,美元/月,,,,,,,直接,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,usage_cost_index,使用成本可预测性,产品供给,,1–5,,,,,,,编码代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,google_trends_work_agent_index,工作型 AI Agent 搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,google_trends_product_index,产品品牌搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,public_demand_signal_count,有效公开需求信号数,公开需求,,条,,,,,,,采样代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,end_to_end_failure_share,端到端失败反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,privacy_concern_share,隐私/授权顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,price_limit_concern_share,价格/配额顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
IDN,ID,印度尼西亚,Indonesia,亚洲,T1,positive_retention_signal_share,正向留存信号占比,用户反馈,,%,,,,,,,采样代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,population_total,总人口,市场规模,,人,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,gdp_current_usd,GDP（现价美元）,市场规模,,美元,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,gdp_per_capita_current_usd,人均 GDP（现价美元）,支付能力,,美元/人,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,gni_per_capita_atlas_usd,人均 GNI（Atlas 法）,支付能力,,美元/人,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,labor_force_total,劳动力总量,劳动力,,人,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,employment_total,就业人口总量,劳动力,,人,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,services_employment_share,服务业就业占比,劳动力,,%,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,isco_managers_share,管理人员就业占比,知识工作者,,%,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,isco_professionals_share,专业人员就业占比,知识工作者,,%,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,isco_technicians_share,技术人员及助理专业人员占比,知识工作者,,%,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,isco_clerical_share,文职支持人员就业占比,知识工作者,,%,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,knowledge_worker_core_share,核心知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,knowledge_worker_broad_share,广义知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,knowledge_workers_core_total,核心知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,knowledge_workers_broad_total,广义知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,internet_use_share,互联网使用率,数字基础,,%,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,fixed_broadband_per_100,固定宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,active_mobile_broadband_per_100,活跃移动宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,secure_servers_per_million,安全互联网服务器密度,数字基础,,每百万人,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,enterprises_using_cloud_share,企业云服务使用率,企业数字化,,%,,,,,,,直接/区域,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,account_ownership_share,账户拥有率,支付能力,,%,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,digital_payment_share,数字支付使用率,支付能力,,%,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,new_business_density,新企业密度,企业结构,,家/千人,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,enterprises_using_ai_share,企业 AI 使用率,AI成熟度,,%,,,,,,,直接/区域,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,genai_web_traffic_per_capita,生成式 AI 网站人均访问强度,AI成熟度,,指数/人均,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,claude_country_usage_index,Claude 国家使用指数,AI成熟度,,指数,,,,,,,平台代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,ai_readiness_secondary_score,AI 准备度二级评分,AI成熟度,,0–100或源内分数,,,,,,,综合代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,cowork_product_available,Cowork 产品可用性,产品供给,,0/1/部分,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,direct_competitor_count,直接竞品数量,产品供给,,个,,,,,,,派生,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,entry_price_usd_month,个人入门月价,产品供给,,美元/月,,,,,,,直接,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,usage_cost_index,使用成本可预测性,产品供给,,1–5,,,,,,,编码代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,google_trends_work_agent_index,工作型 AI Agent 搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,google_trends_product_index,产品品牌搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,public_demand_signal_count,有效公开需求信号数,公开需求,,条,,,,,,,采样代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,end_to_end_failure_share,端到端失败反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,privacy_concern_share,隐私/授权顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,price_limit_concern_share,价格/配额顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
MYS,MY,马来西亚,Malaysia,亚洲,T2,positive_retention_signal_share,正向留存信号占比,用户反馈,,%,,,,,,,采样代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,population_total,总人口,市场规模,,人,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,gdp_current_usd,GDP（现价美元）,市场规模,,美元,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,gdp_per_capita_current_usd,人均 GDP（现价美元）,支付能力,,美元/人,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,gni_per_capita_atlas_usd,人均 GNI（Atlas 法）,支付能力,,美元/人,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,labor_force_total,劳动力总量,劳动力,,人,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,employment_total,就业人口总量,劳动力,,人,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,services_employment_share,服务业就业占比,劳动力,,%,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,isco_managers_share,管理人员就业占比,知识工作者,,%,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,isco_professionals_share,专业人员就业占比,知识工作者,,%,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,isco_technicians_share,技术人员及助理专业人员占比,知识工作者,,%,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,isco_clerical_share,文职支持人员就业占比,知识工作者,,%,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,knowledge_worker_core_share,核心知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,knowledge_worker_broad_share,广义知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,knowledge_workers_core_total,核心知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,knowledge_workers_broad_total,广义知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,internet_use_share,互联网使用率,数字基础,,%,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,fixed_broadband_per_100,固定宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,active_mobile_broadband_per_100,活跃移动宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,secure_servers_per_million,安全互联网服务器密度,数字基础,,每百万人,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,enterprises_using_cloud_share,企业云服务使用率,企业数字化,,%,,,,,,,直接/区域,,,,
VNM,VN,越南,Vietnam,亚洲,T2,account_ownership_share,账户拥有率,支付能力,,%,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,digital_payment_share,数字支付使用率,支付能力,,%,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,new_business_density,新企业密度,企业结构,,家/千人,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,enterprises_using_ai_share,企业 AI 使用率,AI成熟度,,%,,,,,,,直接/区域,,,,
VNM,VN,越南,Vietnam,亚洲,T2,genai_web_traffic_per_capita,生成式 AI 网站人均访问强度,AI成熟度,,指数/人均,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,claude_country_usage_index,Claude 国家使用指数,AI成熟度,,指数,,,,,,,平台代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,ai_readiness_secondary_score,AI 准备度二级评分,AI成熟度,,0–100或源内分数,,,,,,,综合代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,cowork_product_available,Cowork 产品可用性,产品供给,,0/1/部分,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,direct_competitor_count,直接竞品数量,产品供给,,个,,,,,,,派生,,,,
VNM,VN,越南,Vietnam,亚洲,T2,entry_price_usd_month,个人入门月价,产品供给,,美元/月,,,,,,,直接,,,,
VNM,VN,越南,Vietnam,亚洲,T2,usage_cost_index,使用成本可预测性,产品供给,,1–5,,,,,,,编码代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,google_trends_work_agent_index,工作型 AI Agent 搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,google_trends_product_index,产品品牌搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,public_demand_signal_count,有效公开需求信号数,公开需求,,条,,,,,,,采样代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,end_to_end_failure_share,端到端失败反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,privacy_concern_share,隐私/授权顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,price_limit_concern_share,价格/配额顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
VNM,VN,越南,Vietnam,亚洲,T2,positive_retention_signal_share,正向留存信号占比,用户反馈,,%,,,,,,,采样代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,population_total,总人口,市场规模,,人,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,gdp_current_usd,GDP（现价美元）,市场规模,,美元,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,gdp_per_capita_current_usd,人均 GDP（现价美元）,支付能力,,美元/人,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,gni_per_capita_atlas_usd,人均 GNI（Atlas 法）,支付能力,,美元/人,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,labor_force_total,劳动力总量,劳动力,,人,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,employment_total,就业人口总量,劳动力,,人,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,services_employment_share,服务业就业占比,劳动力,,%,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,isco_managers_share,管理人员就业占比,知识工作者,,%,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,isco_professionals_share,专业人员就业占比,知识工作者,,%,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,isco_technicians_share,技术人员及助理专业人员占比,知识工作者,,%,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,isco_clerical_share,文职支持人员就业占比,知识工作者,,%,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,knowledge_worker_core_share,核心知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,knowledge_worker_broad_share,广义知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,knowledge_workers_core_total,核心知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,knowledge_workers_broad_total,广义知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,internet_use_share,互联网使用率,数字基础,,%,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,fixed_broadband_per_100,固定宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,active_mobile_broadband_per_100,活跃移动宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,secure_servers_per_million,安全互联网服务器密度,数字基础,,每百万人,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,enterprises_using_cloud_share,企业云服务使用率,企业数字化,,%,,,,,,,直接/区域,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,account_ownership_share,账户拥有率,支付能力,,%,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,digital_payment_share,数字支付使用率,支付能力,,%,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,new_business_density,新企业密度,企业结构,,家/千人,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,enterprises_using_ai_share,企业 AI 使用率,AI成熟度,,%,,,,,,,直接/区域,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,genai_web_traffic_per_capita,生成式 AI 网站人均访问强度,AI成熟度,,指数/人均,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,claude_country_usage_index,Claude 国家使用指数,AI成熟度,,指数,,,,,,,平台代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,ai_readiness_secondary_score,AI 准备度二级评分,AI成熟度,,0–100或源内分数,,,,,,,综合代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,cowork_product_available,Cowork 产品可用性,产品供给,,0/1/部分,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,direct_competitor_count,直接竞品数量,产品供给,,个,,,,,,,派生,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,entry_price_usd_month,个人入门月价,产品供给,,美元/月,,,,,,,直接,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,usage_cost_index,使用成本可预测性,产品供给,,1–5,,,,,,,编码代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,google_trends_work_agent_index,工作型 AI Agent 搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,google_trends_product_index,产品品牌搜索指数,公开需求,,0–100相对指数,,,,,,,代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,public_demand_signal_count,有效公开需求信号数,公开需求,,条,,,,,,,采样代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,end_to_end_failure_share,端到端失败反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,privacy_concern_share,隐私/授权顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,price_limit_concern_share,价格/配额顾虑反馈占比,用户反馈,,%,,,,,,,采样代理,,,,
PHL,PH,菲律宾,Philippines,亚洲,T3,positive_retention_signal_share,正向留存信号占比,用户反馈,,%,,,,,,,采样代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,population_total,总人口,市场规模,,人,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,gdp_current_usd,GDP（现价美元）,市场规模,,美元,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,gdp_per_capita_current_usd,人均 GDP（现价美元）,支付能力,,美元/人,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,gni_per_capita_atlas_usd,人均 GNI（Atlas 法）,支付能力,,美元/人,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,labor_force_total,劳动力总量,劳动力,,人,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,employment_total,就业人口总量,劳动力,,人,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,services_employment_share,服务业就业占比,劳动力,,%,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,isco_managers_share,管理人员就业占比,知识工作者,,%,,,,,,,代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,isco_professionals_share,专业人员就业占比,知识工作者,,%,,,,,,,代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,isco_technicians_share,技术人员及助理专业人员占比,知识工作者,,%,,,,,,,代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,isco_clerical_share,文职支持人员就业占比,知识工作者,,%,,,,,,,代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,knowledge_worker_core_share,核心知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,knowledge_worker_broad_share,广义知识工作者占比,知识工作者,,%,,,,,,,派生代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,knowledge_workers_core_total,核心知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,knowledge_workers_broad_total,广义知识工作者人数,知识工作者,,人,,,,,,,派生代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,internet_use_share,互联网使用率,数字基础,,%,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,fixed_broadband_per_100,固定宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,active_mobile_broadband_per_100,活跃移动宽带订阅数,数字基础,,每百人,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,secure_servers_per_million,安全互联网服务器密度,数字基础,,每百万人,,,,,,,代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,enterprises_using_cloud_share,企业云服务使用率,企业数字化,,%,,,,,,,直接/区域,,,,
THA,TH,泰国,Thailand,亚洲,T3,account_ownership_share,账户拥有率,支付能力,,%,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,digital_payment_share,数字支付使用率,支付能力,,%,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,new_business_density,新企业密度,企业结构,,家/千人,,,,,,,代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,enterprises_using_ai_share,企业 AI 使用率,AI成熟度,,%,,,,,,,直接/区域,,,,
THA,TH,泰国,Thailand,亚洲,T3,genai_web_traffic_per_capita,生成式 AI 网站人均访问强度,AI成熟度,,指数/人均,,,,,,,代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,claude_country_usage_index,Claude 国家使用指数,AI成熟度,,指数,,,,,,,平台代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,ai_readiness_secondary_score,AI 准备度二级评分,AI成熟度,,0–100或源内分数,,,,,,,综合代理,,,,
THA,TH,泰国,Thailand,亚洲,T3,cowork_product_available,Cowork 产品可用性,产品供给,,0/1/部分,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,direct_competitor_count,直接竞品数量,产品供给,,个,,,,,,,派生,,,,
THA,TH,泰国,Thailand,亚洲,T3,entry_price_usd_month,个人入门月价,产品供给,,美元/月,,,,,,,直接,,,,
THA,TH,泰国,Thailand,亚洲,T3,usage_cost_index,使用成本可预测性,产品供给,,1–5,,,,,,,编码代理,,,,
